"S21 Log Mag"
"Frequency (Hz)","dB",
9230719875, 7.534806e+000,
9247594500, 7.691063e+000,
9264469125, 7.824486e+000,
9281343750, 7.911013e+000,
9298218375, 7.955735e+000,
9315093000, 7.977388e+000,
9331967625, 7.972242e+000,
9348842250, 7.926500e+000,
9365716875, 7.868598e+000,
9382591500, 7.809462e+000,
9399466125, 7.783952e+000,
9416340750, 7.804883e+000,
9433215375, 7.859751e+000,
9450090000, 7.932818e+000,
9466964625, 7.989003e+000,
9483839250, 8.015293e+000,
9500713875, 8.025579e+000,
9517588500, 7.987729e+000,
9534463125, 7.945442e+000,
9551337750, 7.934330e+000,
9568212375, 7.954209e+000,
9585087000, 7.983866e+000,
9601961625, 8.010082e+000,
9618836250, 8.036262e+000,
9635710875, 8.072575e+000,
9652585500, 8.091336e+000,
9669460125, 8.080295e+000,
9686334750, 8.067769e+000,
9703209375, 8.060226e+000,
9720084000, 8.074592e+000,
9736958625, 8.080514e+000,
9753833250, 8.062236e+000,
9770707875, 7.982627e+000,
9787582500, 7.854182e+000,
9804457125, 7.750719e+000,
9821331750, 7.755999e+000,
9838206375, 7.860065e+000,
9855081000, 7.955016e+000,
9871955625, 8.004204e+000,
9888830250, 8.014338e+000,
9905704875, 8.018142e+000,
9922579500, 7.999134e+000,
9939454125, 7.930912e+000,
9956328750, 7.848160e+000,
9973203375, 7.804995e+000,
9990078000, 7.860885e+000,
10006952625, 7.993664e+000,
10023827250, 8.078392e+000,
10040701875, 8.079219e+000,
10057576500, 8.105143e+000,
10074451125, 8.172567e+000,
10091325750, 8.176491e+000,
10108200375, 8.051976e+000,
10125075000, 7.914486e+000,
10141949625, 7.895603e+000,
10158824250, 7.960242e+000,
10175698875, 7.996316e+000,
10192573500, 8.001280e+000,
10209448125, 8.008012e+000,
10226322750, 7.995914e+000,
10243197375, 7.931320e+000,
10260072000, 7.863032e+000,
10276946625, 7.808900e+000,
10293821250, 7.761691e+000,
10310695875, 7.754914e+000,
10327570500, 7.805380e+000,
10344445125, 7.833246e+000,
10361319750, 7.762982e+000,
10378194375, 7.687047e+000,
10395069000, 7.761508e+000,
10411943625, 7.921587e+000,
10428818250, 8.021957e+000,
10445692875, 8.026154e+000,
10462567500, 8.114566e+000,
10479442125, 8.236870e+000,
10496316750, 8.228277e+000,
10513191375, 8.062042e+000,
10530066000, 7.933557e+000,
10546940625, 7.904757e+000,
10563815250, 7.881181e+000,
10580689875, 7.834226e+000,
10597564500, 7.838404e+000,
10614439125, 7.939976e+000,
10631313750, 8.108088e+000,
10648188375, 8.258180e+000,
10665063000, 8.288041e+000,
10681937625, 8.173488e+000,
10698812250, 8.041595e+000,
10715686875, 7.974583e+000,
10732561500, 7.884090e+000,
10749436125, 7.746528e+000,
10766310750, 7.680525e+000,
10783185375, 7.769164e+000,
10800060000, 7.889786e+000,
10816934625, 7.882266e+000,
10833809250, 7.802564e+000,
10850683875, 7.822556e+000,
10867558500, 7.907548e+000,
10884433125, 7.931483e+000,
10901307750, 7.882190e+000,
10918182375, 7.846244e+000,
10935057000, 7.929883e+000,
10951931625, 8.034681e+000,
10968806250, 8.105098e+000,
10985680875, 8.053186e+000,
11002555500, 7.966382e+000,
11019430125, 7.940838e+000,
11036304750, 8.006798e+000,
11053179375, 8.029860e+000,
11070054000, 7.934643e+000,
11086928625, 7.856698e+000,
11103803250, 7.945019e+000,
11120677875, 8.073144e+000,
11137552500, 8.100253e+000,
11154427125, 7.999875e+000,
11171301750, 7.929180e+000,
11188176375, 7.948711e+000,
11205051000, 8.007992e+000,
11221925625, 8.027376e+000,
11238800250, 8.046439e+000,
11255674875, 8.099675e+000,
11272549500, 8.141551e+000,
11289424125, 8.080648e+000,
11306298750, 7.952633e+000,
11323173375, 7.894166e+000,
11340048000, 7.951795e+000,
11356922625, 8.048268e+000,
11373797250, 8.040241e+000,
11390671875, 7.986606e+000,
11407546500, 8.005901e+000,
11424421125, 8.110485e+000,
11441295750, 8.174528e+000,
11458170375, 8.103733e+000,
11475045000, 8.034904e+000,
11491919625, 8.048666e+000,
11508794250, 8.066852e+000,
11525668875, 7.955853e+000,
11542543500, 7.811417e+000,
11559418125, 7.776699e+000,
11576292750, 7.878021e+000,
11593167375, 7.914306e+000,
11610042000, 7.786192e+000,
11626916625, 7.671983e+000,
11643791250, 7.721560e+000,
11660665875, 7.870476e+000,
11677540500, 7.903074e+000,
11694415125, 7.725913e+000,
11711289750, 7.568336e+000,
11728164375, 7.591591e+000,
11745039000, 7.677342e+000,
11761913625, 7.616519e+000,
11778788250, 7.397895e+000,
11795662875, 7.281754e+000,
11812537500, 7.388994e+000,
11829412125, 7.522198e+000,
11846286750, 7.432681e+000,
11863161375, 7.204246e+000,
11880036000, 7.141664e+000,
11896910625, 7.291926e+000,
11913785250, 7.452724e+000,
11930659875, 7.449858e+000,
11947534500, 7.388373e+000,
11964409125, 7.486454e+000,
11981283750, 7.629662e+000,
